,AST_home,BLK_home,DREB_home,FG3A_home,FG3M_home,FGA_home,FGM_home,FTA_home,FTM_home,OREB_home,PF_home,STL_home,TO_home,AST_away,BLK_away,DREB_away,FG3A_away,FG3M_away,FGA_away,FGM_away,FTA_away,FTM_away,OREB_away,PF_away,STL_away,TO_away
1199,28.29268292682927,6.024390243902439,34.926829268292686,27.4390243902439,9.658536585365853,87.51219512195122,43.48780487804878,21.146341463414632,16.70731707317073,8.439024390243903,18.975609756097562,8.365853658536585,14.878048780487806,20.829268292682926,3.8536585365853657,34.390243902439025,29.975609756097562,11.536585365853659,84.1219512195122,37.51219512195122,20.804878048780488,16.146341463414632,9.390243902439025,19.146341463414632,7.634146341463414,13.853658536585366
340,26.52777777777778,5.333333333333333,37.388888888888886,30.5,10.86111111111111,95.91666666666667,44.02777777777778,22.25,17.22222222222222,9.944444444444445,18.805555555555557,7.111111111111111,12.416666666666666,28.52777777777778,5.083333333333333,37.44444444444444,33.583333333333336,12.027777777777779,97.66666666666667,46.611111111111114,23.0,17.444444444444443,11.472222222222221,20.63888888888889,9.916666666666666,14.027777777777779
314,26.048780487804876,5.7560975609756095,36.707317073170735,30.536585365853657,9.902439024390244,89.7560975609756,42.34146341463415,23.73170731707317,16.414634146341463,10.390243902439025,20.24390243902439,6.902439024390244,15.536585365853659,26.902439024390244,5.512195121951219,36.65853658536585,29.75609756097561,10.439024390243903,92.04878048780488,43.75609756097561,23.585365853658537,17.804878048780488,11.121951219512194,21.48780487804878,6.853658536585366,14.341463414634147
766,22.853658536585368,4.926829268292683,34.51219512195122,24.097560975609756,8.902439024390244,88.09756097560975,41.390243902439025,19.5609756097561,15.121951219512194,10.926829268292684,20.853658536585368,7.073170731707317,14.024390243902438,23.24390243902439,5.390243902439025,34.73170731707317,30.804878048780488,11.121951219512194,84.97560975609755,38.21951219512195,19.51219512195122,14.634146341463415,8.804878048780488,20.634146341463413,7.585365853658536,13.878048780487806
610,27.666666666666668,6.972222222222222,35.75,35.916666666666664,12.333333333333334,97.5,45.611111111111114,23.61111111111111,18.22222222222222,9.25,22.805555555555557,8.944444444444445,14.166666666666666,26.88888888888889,5.111111111111111,33.833333333333336,35.666666666666664,12.36111111111111,91.41666666666667,41.666666666666664,21.75,16.694444444444443,10.13888888888889,21.72222222222222,7.805555555555555,14.416666666666666
17,23.416666666666668,4.722222222222222,37.166666666666664,36.333333333333336,12.333333333333334,91.41666666666667,40.666666666666664,22.194444444444443,15.75,10.555555555555555,17.86111111111111,6.722222222222222,16.72222222222222,24.333333333333332,6.333333333333333,37.861111111111114,39.27777777777778,14.166666666666666,99.19444444444444,45.72222222222222,22.52777777777778,16.944444444444443,11.194444444444445,21.61111111111111,8.277777777777779,14.527777777777779
771,25.61111111111111,5.722222222222222,35.94444444444444,31.77777777777778,10.805555555555555,87.69444444444444,41.94444444444444,25.61111111111111,19.11111111111111,9.833333333333334,19.583333333333332,8.083333333333334,15.666666666666666,26.47222222222222,5.638888888888889,33.388888888888886,38.916666666666664,13.75,95.97222222222223,43.638888888888886,22.88888888888889,17.166666666666668,10.694444444444445,22.555555555555557,9.333333333333334,13.916666666666666
129,23.73170731707317,5.414634146341464,33.36585365853659,29.0,9.512195121951219,85.3170731707317,38.41463414634146,23.78048780487805,18.26829268292683,9.560975609756097,21.48780487804878,8.463414634146341,12.634146341463415,22.24390243902439,5.048780487804878,35.36585365853659,29.121951219512194,10.121951219512194,90.2439024390244,41.09756097560975,22.829268292682926,18.804878048780488,11.560975609756097,20.926829268292682,6.7073170731707314,13.682926829268293
69,26.048780487804876,5.7560975609756095,36.707317073170735,30.536585365853657,9.902439024390244,89.7560975609756,42.34146341463415,23.73170731707317,16.414634146341463,10.390243902439025,20.24390243902439,6.902439024390244,15.536585365853659,25.951219512195124,5.024390243902439,36.4390243902439,30.926829268292682,10.414634146341463,89.02439024390245,40.78048780487805,26.78048780487805,20.146341463414632,11.512195121951219,21.146341463414632,7.463414634146342,15.121951219512194
329,23.75609756097561,5.2682926829268295,35.09756097560975,33.09756097560975,11.951219512195122,89.04878048780488,40.926829268292686,24.0,19.341463414634145,9.609756097560975,19.463414634146343,6.975609756097561,12.0,23.536585365853657,4.365853658536586,34.48780487804878,36.36585365853659,12.78048780487805,89.46341463414635,39.4390243902439,25.682926829268293,19.0,10.853658536585366,21.0,6.634146341463414,14.170731707317072
415,28.121951219512194,5.658536585365853,37.609756097560975,29.926829268292682,10.75609756097561,88.7560975609756,42.21951219512195,21.70731707317073,16.414634146341463,11.341463414634147,21.5609756097561,8.609756097560975,14.951219512195122,22.48780487804878,4.0,33.24390243902439,33.48780487804878,12.682926829268293,84.5609756097561,39.707317073170735,22.951219512195124,18.170731707317074,8.609756097560975,19.5609756097561,7.146341463414634,13.365853658536585
986,25.414634146341463,4.2439024390243905,34.5609756097561,33.853658536585364,12.195121951219512,84.70731707317073,39.63414634146341,22.24390243902439,16.609756097560975,10.21951219512195,17.51219512195122,7.2926829268292686,13.195121951219512,23.463414634146343,4.121951219512195,32.97560975609756,29.097560975609756,10.658536585365853,85.65853658536585,40.68292682926829,20.829268292682926,17.0,8.024390243902438,19.21951219512195,7.317073170731708,12.951219512195122
852,25.61111111111111,3.9722222222222223,36.02777777777778,30.166666666666668,10.305555555555555,92.22222222222223,44.44444444444444,26.97222222222222,20.61111111111111,9.666666666666666,22.22222222222222,7.25,13.666666666666666,24.333333333333332,4.222222222222222,35.333333333333336,36.55555555555556,14.527777777777779,90.19444444444444,42.44444444444444,19.22222222222222,16.305555555555557,10.055555555555555,19.63888888888889,7.916666666666667,12.833333333333334
399,25.804878048780488,5.902439024390244,35.24390243902439,33.1219512195122,12.170731707317072,89.53658536585365,42.829268292682926,21.658536585365855,17.317073170731707,9.512195121951219,20.609756097560975,8.682926829268293,13.073170731707316,23.926829268292682,4.585365853658536,34.36585365853659,26.048780487804876,9.560975609756097,89.34146341463415,42.0,20.73170731707317,16.951219512195124,9.926829268292684,18.75609756097561,6.146341463414634,12.0
